text_id,text,mention,offset,kb_id
2036,海航基础公告，经公司董事会审慎评估论证，目前重组方案尚不具备完成条件和时机，继续推进本次重大资产重组,海航基础,0,114
2037,天全部跌幅，这就是我们在原油操作中不留单过夜的原因(单边行情除外)先看周线，原油在底部42收出大级别启明星之后，中断了前期跌势，目前已经反弹5.5个点，站上382，而上周的十字K也刚好收在了382上方,启明星,50,-1
2038,房口碑双丰收，上映6日总票房突破20亿元。该片投资方北京文化周一开盘涨停，一度打开涨停其后再度封板；中国电影一度涨超5%。与之不同的是，盘中多只影视股出现闪崩行情，光线传媒跌7.64%，金逸影视跌9.,中国电影,50,143
2039,时间、不同高度和速度下的噪声水平(分贝数)、马赫锥压力分布以及声爆对地面的影响区域等。除此之外，还有超音速线化理论等更多理论方法与几何声学相结合，达到更高精度的声爆预测及评估。“而低声爆优化理论则是在,超音速,50,-1
2040,2019年05月15日辽宁锦州港口玉米收购价格,锦州港,13,-1
2041,奇石1000多块，修建十余个景点，被授予国家级“工业旅游示范点”、“国家级矿山公园”等称号。如今，山东黄金集团旗下矿山每年新增树木数十万棵、花草和绿地面积上百万平米，核心矿山的矿区绿化覆盖面积达到了,山东黄金,49,-1
2042,第一财经记者表示，中德在人工智能领域的合作十分密切，全球自动化巨头德国费斯托集团(Festo)在上海浦东金桥就设有独资子公司；斯图加特的智能建筑软件厂商RIB则选择将其全球第二个研发中心设在了广州。中,浦东金桥,50,-1
2043,美国“新视野”号探测器近距离飞越太阳系边缘小天体,新视野,3,-1
2044,、宏大爆破、皮阿诺、东华能源等公司2018年三季报业绩均有望同比增长50%及以上，高成长性尤为凸显。顺利办三季报业绩表现最为突出，公司预计2018年1月份-9月份归属于上市公司股东的净利润为：3200,顺利办,50,19
2045,异的幻彩森林。目前魏善庄镇造林总面积3.2万余亩，今年将新造林2500余亩，形成“穿过森林去机场”的绿色生态廊道。（文章来源：北京商报）(责任编辑：DF387),绿色生态,50,-1
2046,广州发展控股股东方面拟增持不超2亿元,广州发展,0,86
2047,件和美学组件。同时公司业务还涉及电站业务、光伏发电及运维服务、智能微网及能源云平台运营等，并在逐渐向智慧能源方面延伸。2016-2018年，公司营业收入分别为225.94亿元、261.59亿元和250,智慧能源,50,-1
2048,兰州黄河转型缓慢昱成投资提起诉讼,兰州黄河,0,42
2049,摘要【军工产业链个股逆势走强航天通信直线封涨停多只个股跟涨】从盘面上来看，大飞机、卫星导航、国防军工、军民融合等军工产业链个股逆,航天通信,14,130
2050,扣率较2017年度均有所提高。单品牌的成本高企隐忧为了更好地打通线上线下渠道，加强渠道的数据化，太平鸟与天猫合作，目标是到2020年实现线上线下突破200亿元的销售额。与阿里巴巴的合作不但能降低销,太平鸟,48,-1
2051,"其中,授信金额最大为中国银行,金额33.4亿元,因此也是债委会主席;吉林省九台农商行现为第二大债权行",中国银行,10,164
2052,，盛路通信、三维通信涨逾9%，共进股份、春兴精工、硕贝德等个股涨逾7%。国防军工板块也甚是表现突出，航天通信涨停，洪都航空、耐威科技、中国卫星、北斗星通等个股纷纷跟涨。行业板块涨幅榜前十概念板块涨幅榜,航天通信,50,130
2053,5—10米的精度，AI卫星可以通过低轨导航增强实现厘米级的定位服务，为无人驾驶的全面实现保驾护航。“航天发展的趋势，已经从军用发展到了民用、商用领域，前景十分广阔。”成立仪式上，四川省委军民融合发展委,航天发展,50,-1
2054,中国动力控股股东改制与更名,中国动力,0,109
2055,价强势表现影响，国内黄金板块午后强势拉升走高，成为整个市场的亮点。中润资源涨停，东方金钰、恒邦股份、山东黄金、荣华实业等个股均有拉升表现。截至收盘，藏格控股、中润资源等个股涨停，金洲慈航、东方金钰、,山东黄金,50,115
2056,础、海峡股份等个股纷纷跟涨；在上海自贸区板块之中，刚泰控股、上海物贸等个股大涨，上海临港、新宁物流、浦东金桥等个股有拉升表现。消息面上，地方政策利好频现。据证券时报网报道，前期，上海市已会同国家和上海,浦东金桥,50,127
2057,创业黑马助力城市产业升级,创业黑马,0,61
2058,016年房地产市场表现跌宕起伏，公司会继续以“去库存、保交付”为全年的营销工作重点。（原标题：江苏宁沪高速(00177)：“苏通卡”优惠影响小分散投资防止利润崩塌）(责任编辑：DF305),宁沪高速,49,105
2059,更多定制化需求，让消费者“能买全”。“在提升用户体验的过程中，我们也探索了很多可能性，后来接入京东开普勒项目之后，导购平台以往在跳转和购物这两个环节中会面临的问题，都得到了较好的解决。”这是首批接入,开普勒,49,-1
2060,区质量等级评定委员会推荐，河南省旅游景区质量等级评定委员会组织省级旅游景区检查员进行达标验收，新乡市宝泉旅游度假区等11家景区已达到国家4A级旅游景区标准，批准其成为国家4A级旅游景区。2016年,宝泉旅游,50,-1
2061,程。 海上区块的联合开发也已启动。4月24日，中国海洋石油有限公司附属公司中海石油(中国)有限公司与中国石油就北部湾23/29区块和北部湾24/11区块签订合作合同。 根据合作合同规定，上述两个区块勘,中国石油,50,158
2062,世界百货约19.54%的投票权。由于要约人尚未收到有关不少于90%要约股份及不少于90%无利害关系的新世界百货中国股份之有效接纳，故该项条件尚未达成。因此，要约截止时间延长至8月1日(星期二)下午四时,新世界,50,-1
2063,时间比其他丁香晚10天左右，从5月初陆续开花，花期在20到25天。“由于是本土嫁接培育的新品种，南紫丁香抗旱抗寒能力较强，适合北方城市绿化。此外，灌木成为了小乔木，作为街景绿化非常好。明年春季将进入,紫丁香,49,-1
2064,海力士和几家中国“一线”汽车制造商牵头，其他参与者包括中国泛海资本、中信证券一带一路基金和民生资本。地平线的一位发言人表示，该公司预计汽车级处理器架构和第三代处理器架构将在未来一年取得“突破”。无人,地平线,50,-1
2065,地产办公区，但是发现该办公室内空无一人。随后记者拨打公司总机转接相关部门，但始终无人接听。记者联系到新世界百货方面，被告知虽然隶属于同一公司，但在管理上并无交集。对于该事件的态度，顺天府总经理李源生,新世界,50,-1
2066,腾讯计算机系统有限公司作为腾讯增值服务提供方，开展积分兑换腾讯增值服务的商务合作，服务费用按月结算。掌上通表示，履行该协议将对公司2016年营业业绩产生积极的影响，但对公司经营独立性不构成影响。阿里方,掌上通,50,67
2067,上海机场25日晚间发布半年报，2017年上半年，公司实现营业收入38.98亿元，同比增长14.71%,上海机场,0,76
2068,海机场(90009)3.11亿股28.40%华能国际电力股份(00902)13.20亿股28.07%郑煤机(00564)0.67亿股27.34%民眾金融科技(00279)4.25亿股27.11%新华保,郑煤机,50,157
2069,面向市场推出多种优惠套票组合和精彩纷呈的系列活动。”常德市人民政府副市长涂碧波表示，常德旅游将以中国桃花源景区降价为契机，用全域理念谋划和推进旅游产业发展，加速常德全域“景区降价”惠民政策的落实，同广,桃花源,50,-1
2070,华平在华全资并购第一单！已收购大昌华嘉中国医药保健业务,中国医药,19,82
2071,河南位居第五，河南则大幅下滑至第七位。电解铝产量排序的变化，从各地政府对铝工业的支持力度可见一斑。阿拉丁(ALD)近期对全国使用网电生产的电解铝企业再度进行调研，新一年的网电价格重谈过程进展顺利，目,阿拉丁,49,188
2072,中船重工斥资5至20亿元增持中国动力,中国动力,14,109
2073,习近平考察天津港：做好实业攀登世界高峰,天津港,5,-1
2074,外滩国际金融峰会”上，时任万科董事会主席王石给出了这样的预言：未来十年，万科要做到30%的物业服务用机器人替代。彼时人工智能的概念还未走俏，王石的预言没能引起太多人的注意。但短短三年之后的GTCCh,机器人,50,-1
2075,件。同期，道路两侧也陆续增加了温泉小镇、酒庄等新业态，并实现了与旅游的融合发展。李松涛出游的那天，在张裕摩塞尔城堡庄园内遇见了拍婚纱照的新人，漫步葡萄园的情侣，以及亲子游团队。没有匆匆忙忙，游客们都很,张裕,50,-1
2076,419点，跌幅达3%，成交103.50亿元，换手率0.56%。  板块个股中，跌幅最大的前5个股为：海南椰岛报7.90元，跌7.60%；奥维通信报9.01元，跌6.83%；尚荣医疗报7.15元，跌6.,海南椰岛,50,95
2077,建业地产(00832)与建业新生活订立智能化科技服务协议,新生活,14,-1
2078,品中心甜瓜子国产的批发价格为2.4元/千克。聚和果蔬交易中心甜瓜子国产的批发价格为9元/千克。邻水县农产品甜瓜子国产的批发价格为10元/千克。(责任编辑：DF378),农产品,50,-1
2079,广州酒家年报净利增近三成拟10派3.5元,广州酒家,0,168
2080,。“无论是业务板块的增减还是运营模式的变化，背后都对应着品牌升级的需求，而此次六间房的重组，或许也是宋城演艺品牌升级的开端。”(责任编辑：DF372),宋城演艺,50,56
2081,，房地产逆市走强，中房地产涨停，万科A一度逼近涨停，股价创新高。乙醇概念股大涨，龙力生物、兴化股份、海南椰岛、中粮生化涨停。水泥股盘初就拉升一波，但持续性较差，华新水泥涨停。新能源汽车概念股又现分化，,海南椰岛,50,95
2082,场争相布局的一大风口，各种无人值守业态纷至沓来。专家认为，无人业态将给人们带来充满无限想象力的数字化新生活。数据洞察打造“无人店”核心竞争力据36氪研究院的研究，当前无人值守服务主要包括四类，其中无人,新生活,50,-1
2083,2006年1月，江苏省宜兴市鲸塘经济发展公司、鲸塘水利站等将所持江苏高科石化股份公司(以下简称高科石化)的集体产权转让给许汉祥等管理层，至此高科石化在所有制上彻底完成了MBO,江苏高科,32,-1
